"subject" "activity"
"4968" 11 "WALKING_DOWNSTAIRS"
"4969" 11 "WALKING_DOWNSTAIRS"
"4970" 11 "WALKING_DOWNSTAIRS"
"4971" 11 "WALKING_DOWNSTAIRS"
"4972" 11 "WALKING_DOWNSTAIRS"
"4973" 11 "WALKING_DOWNSTAIRS"
"4974" 11 "WALKING_DOWNSTAIRS"
"4975" 11 "WALKING_DOWNSTAIRS"
"4976" 11 "WALKING_DOWNSTAIRS"
"4977" 11 "WALKING_DOWNSTAIRS"
"4978" 11 "WALKING_DOWNSTAIRS"
"4979" 11 "WALKING_DOWNSTAIRS"
"4980" 11 "WALKING_UPSTAIRS"
"4981" 11 "WALKING_UPSTAIRS"
"4982" 11 "WALKING_UPSTAIRS"
"4983" 11 "WALKING_UPSTAIRS"
"4984" 11 "WALKING_UPSTAIRS"
"4985" 11 "WALKING_UPSTAIRS"
"4986" 11 "WALKING_UPSTAIRS"
"4987" 11 "WALKING_UPSTAIRS"
"4988" 11 "WALKING_UPSTAIRS"
"4989" 11 "WALKING_UPSTAIRS"
"4990" 11 "WALKING_UPSTAIRS"
"4991" 11 "WALKING_UPSTAIRS"
"4992" 11 "WALKING_UPSTAIRS"
"4993" 11 "WALKING_UPSTAIRS"
"4994" 11 "WALKING_UPSTAIRS"
"4995" 11 "WALKING_UPSTAIRS"
"4996" 11 "WALKING_UPSTAIRS"
"4997" 11 "WALKING_UPSTAIRS"
"4998" 11 "WALKING_UPSTAIRS"
"4999" 11 "WALKING_UPSTAIRS"
"5000" 11 "WALKING_UPSTAIRS"
"5001" 11 "WALKING_UPSTAIRS"
"5002" 11 "WALKING_UPSTAIRS"
"5003" 11 "WALKING_UPSTAIRS"
"5004" 11 "WALKING_UPSTAIRS"
"5005" 11 "WALKING_UPSTAIRS"
"5006" 11 "STANDING"
"5007" 11 "STANDING"
"5008" 11 "STANDING"
"5009" 11 "STANDING"
"5010" 11 "STANDING"
"5011" 11 "STANDING"
"5012" 11 "STANDING"
"5013" 11 "STANDING"
"5014" 11 "STANDING"
"5015" 11 "STANDING"
"5016" 11 "STANDING"
"5017" 11 "STANDING"
"5018" 11 "STANDING"
"5019" 11 "STANDING"
"5020" 11 "STANDING"
"5021" 11 "STANDING"
"5022" 11 "STANDING"
"5023" 11 "STANDING"
"5024" 11 "STANDING"
"5025" 11 "STANDING"
"5026" 11 "STANDING"
"5027" 11 "STANDING"
"5028" 11 "STANDING"
"5029" 11 "STANDING"
"5030" 11 "STANDING"
"5031" 11 "STANDING"
"5032" 11 "SITTING"
"5033" 11 "SITTING"
"5034" 11 "SITTING"
"5035" 11 "SITTING"
"5036" 11 "SITTING"
"5037" 11 "SITTING"
"5038" 11 "SITTING"
"5039" 11 "SITTING"
"5040" 11 "SITTING"
"5041" 11 "SITTING"
"5042" 11 "SITTING"
"5043" 11 "SITTING"
"5044" 11 "SITTING"
"5045" 11 "SITTING"
"5046" 11 "SITTING"
"5047" 11 "SITTING"
"5048" 11 "SITTING"
"5049" 11 "SITTING"
"5050" 11 "SITTING"
"5051" 11 "SITTING"
"5052" 11 "SITTING"
"5053" 11 "SITTING"
"5054" 11 "SITTING"
"5055" 11 "SITTING"
"5056" 11 "SITTING"
"5057" 11 "SITTING"
"5058" 11 "SITTING"
"5059" 11 "LAYING"
"5060" 11 "LAYING"
"5061" 11 "LAYING"
"5062" 11 "LAYING"
"5063" 11 "LAYING"
"5064" 11 "LAYING"
"5065" 11 "LAYING"
"5066" 11 "LAYING"
"5067" 11 "LAYING"
"5068" 11 "LAYING"
"5069" 11 "LAYING"
"5070" 11 "LAYING"
"5071" 11 "LAYING"
"5072" 11 "LAYING"
"5073" 11 "LAYING"
"5074" 11 "LAYING"
"5075" 11 "LAYING"
"5076" 11 "LAYING"
"5077" 11 "LAYING"
"5078" 11 "LAYING"
"5079" 11 "LAYING"
"5080" 11 "LAYING"
"5081" 11 "LAYING"
"5082" 11 "LAYING"
"5083" 11 "LAYING"
"5084" 11 "LAYING"
"5085" 11 "LAYING"
"5086" 11 "WALKING"
"5087" 11 "WALKING"
"5088" 11 "WALKING"
"5089" 11 "WALKING"
"5090" 11 "WALKING"
"5091" 11 "WALKING"
"5092" 11 "WALKING"
"5093" 11 "WALKING"
"5094" 11 "WALKING"
"5095" 11 "WALKING"
"5096" 11 "WALKING"
"5097" 11 "WALKING"
"5098" 11 "WALKING"
"5099" 11 "WALKING"
"5100" 11 "WALKING"
"5101" 11 "WALKING"
"5102" 11 "WALKING"
"5103" 11 "WALKING"
"5104" 11 "WALKING"
"5105" 11 "WALKING"
"5106" 11 "WALKING"
"5107" 11 "WALKING"
"5108" 11 "WALKING"
"5109" 11 "WALKING"
"5110" 11 "WALKING"
"5111" 11 "WALKING"
"5112" 11 "WALKING"
"5113" 11 "WALKING"
"5114" 11 "WALKING"
"5115" 11 "WALKING"
"5116" 11 "WALKING_DOWNSTAIRS"
"5117" 11 "WALKING_DOWNSTAIRS"
"5118" 11 "WALKING_DOWNSTAIRS"
"5119" 11 "WALKING_DOWNSTAIRS"
"5120" 11 "WALKING_DOWNSTAIRS"
"5121" 11 "WALKING_DOWNSTAIRS"
"5122" 11 "WALKING_DOWNSTAIRS"
"5123" 11 "WALKING_DOWNSTAIRS"
"5124" 11 "WALKING_DOWNSTAIRS"
"5125" 11 "WALKING_DOWNSTAIRS"
"5126" 11 "WALKING_DOWNSTAIRS"
"5127" 11 "WALKING_DOWNSTAIRS"
"5128" 11 "WALKING_DOWNSTAIRS"
"5129" 11 "WALKING_DOWNSTAIRS"
"5130" 11 "WALKING_DOWNSTAIRS"
"5131" 11 "WALKING_DOWNSTAIRS"
"5132" 11 "WALKING_DOWNSTAIRS"
"5133" 11 "WALKING_DOWNSTAIRS"
"5134" 11 "WALKING_DOWNSTAIRS"
"5135" 11 "WALKING_DOWNSTAIRS"
"5136" 11 "WALKING_DOWNSTAIRS"
"5137" 11 "WALKING_DOWNSTAIRS"
"5138" 11 "WALKING_DOWNSTAIRS"
"5139" 11 "WALKING_DOWNSTAIRS"
"5140" 11 "WALKING_UPSTAIRS"
"5141" 11 "WALKING_UPSTAIRS"
"5142" 11 "WALKING_UPSTAIRS"
"5143" 11 "WALKING_UPSTAIRS"
"5144" 11 "WALKING_UPSTAIRS"
"5145" 11 "WALKING_UPSTAIRS"
"5146" 11 "WALKING_UPSTAIRS"
"5147" 11 "WALKING_UPSTAIRS"
"5148" 11 "WALKING_UPSTAIRS"
"5149" 11 "WALKING_UPSTAIRS"
"5150" 11 "WALKING_UPSTAIRS"
"5151" 11 "WALKING_UPSTAIRS"
"5152" 11 "WALKING_UPSTAIRS"
"5153" 11 "WALKING_UPSTAIRS"
"5154" 11 "WALKING_UPSTAIRS"
"5155" 11 "WALKING_UPSTAIRS"
"5156" 11 "WALKING_UPSTAIRS"
"5157" 11 "WALKING_UPSTAIRS"
"5158" 11 "WALKING_UPSTAIRS"
"5159" 11 "WALKING_UPSTAIRS"
"5160" 11 "WALKING_UPSTAIRS"
"5161" 11 "WALKING_UPSTAIRS"
"5162" 11 "WALKING_UPSTAIRS"
"5163" 11 "WALKING_UPSTAIRS"
"5164" 11 "WALKING_UPSTAIRS"
"5165" 11 "WALKING_UPSTAIRS"
"5166" 11 "WALKING_UPSTAIRS"
"5167" 11 "WALKING_UPSTAIRS"
"5168" 14 "STANDING"
"5169" 14 "STANDING"
"5170" 14 "STANDING"
"5171" 14 "STANDING"
"5172" 14 "STANDING"
"5173" 14 "STANDING"
"5174" 14 "STANDING"
"5175" 14 "STANDING"
"5176" 14 "STANDING"
"5177" 14 "STANDING"
"5178" 14 "STANDING"
"5179" 14 "STANDING"
"5180" 14 "STANDING"
"5181" 14 "STANDING"
"5182" 14 "STANDING"
"5183" 14 "STANDING"
"5184" 14 "STANDING"
"5185" 14 "STANDING"
"5186" 14 "STANDING"
"5187" 14 "STANDING"
"5188" 14 "STANDING"
"5189" 14 "STANDING"
"5190" 14 "STANDING"
"5191" 14 "STANDING"
"5192" 14 "STANDING"
"5193" 14 "STANDING"
"5194" 14 "STANDING"
"5195" 14 "STANDING"
"5196" 14 "STANDING"
"5197" 14 "STANDING"
"5198" 14 "SITTING"
"5199" 14 "SITTING"
"5200" 14 "SITTING"
"5201" 14 "SITTING"
"5202" 14 "SITTING"
"5203" 14 "SITTING"
"5204" 14 "SITTING"
"5205" 14 "SITTING"
"5206" 14 "SITTING"
"5207" 14 "SITTING"
"5208" 14 "SITTING"
"5209" 14 "SITTING"
"5210" 14 "SITTING"
"5211" 14 "SITTING"
"5212" 14 "SITTING"
"5213" 14 "SITTING"
"5214" 14 "SITTING"
"5215" 14 "SITTING"
"5216" 14 "SITTING"
"5217" 14 "SITTING"
"5218" 14 "SITTING"
"5219" 14 "SITTING"
"5220" 14 "SITTING"
"5221" 14 "SITTING"
"5222" 14 "SITTING"
"5223" 14 "SITTING"
"5224" 14 "LAYING"
"5225" 14 "LAYING"
"5226" 14 "LAYING"
"5227" 14 "LAYING"
"5228" 14 "LAYING"
"5229" 14 "LAYING"
"5230" 14 "LAYING"
"5231" 14 "LAYING"
"5232" 14 "LAYING"
"5233" 14 "LAYING"
"5234" 14 "LAYING"
"5235" 14 "LAYING"
"5236" 14 "LAYING"
"5237" 14 "LAYING"
"5238" 14 "LAYING"
"5239" 14 "LAYING"
"5240" 14 "LAYING"
"5241" 14 "LAYING"
"5242" 14 "LAYING"
"5243" 14 "LAYING"
"5244" 14 "LAYING"
"5245" 14 "LAYING"
"5246" 14 "LAYING"
"5247" 14 "LAYING"
"5248" 14 "LAYING"
"5249" 14 "WALKING"
"5250" 14 "WALKING"
"5251" 14 "WALKING"
"5252" 14 "WALKING"
"5253" 14 "WALKING"
"5254" 14 "WALKING"
"5255" 14 "WALKING"
"5256" 14 "WALKING"
"5257" 14 "WALKING"
"5258" 14 "WALKING"
"5259" 14 "WALKING"
"5260" 14 "WALKING"
"5261" 14 "WALKING"
"5262" 14 "WALKING"
"5263" 14 "WALKING"
"5264" 14 "WALKING"
"5265" 14 "WALKING"
"5266" 14 "WALKING"
"5267" 14 "WALKING"
"5268" 14 "WALKING"
"5269" 14 "WALKING"
"5270" 14 "WALKING"
"5271" 14 "WALKING"
"5272" 14 "WALKING"
"5273" 14 "WALKING"
"5274" 14 "WALKING"
"5275" 14 "WALKING"
"5276" 14 "WALKING"
"5277" 14 "WALKING"
"5278" 14 "WALKING"
"5279" 14 "WALKING_DOWNSTAIRS"
"5280" 14 "WALKING_DOWNSTAIRS"
"5281" 14 "WALKING_DOWNSTAIRS"
"5282" 14 "WALKING_DOWNSTAIRS"
"5283" 14 "WALKING_DOWNSTAIRS"
"5284" 14 "WALKING_DOWNSTAIRS"
"5285" 14 "WALKING_DOWNSTAIRS"
"5286" 14 "WALKING_DOWNSTAIRS"
"5287" 14 "WALKING_DOWNSTAIRS"
"5288" 14 "WALKING_DOWNSTAIRS"
"5289" 14 "WALKING_DOWNSTAIRS"
"5290" 14 "WALKING_DOWNSTAIRS"
"5291" 14 "WALKING_DOWNSTAIRS"
"5292" 14 "WALKING_DOWNSTAIRS"
"5293" 14 "WALKING_DOWNSTAIRS"
"5294" 14 "WALKING_DOWNSTAIRS"
"5295" 14 "WALKING_DOWNSTAIRS"
"5296" 14 "WALKING_DOWNSTAIRS"
"5297" 14 "WALKING_DOWNSTAIRS"
"5298" 14 "WALKING_DOWNSTAIRS"
"5299" 14 "WALKING_DOWNSTAIRS"
"5300" 14 "WALKING_DOWNSTAIRS"
"5301" 14 "WALKING_DOWNSTAIRS"
"5302" 14 "WALKING_DOWNSTAIRS"
"5303" 14 "WALKING_UPSTAIRS"
"5304" 14 "WALKING_UPSTAIRS"
"5305" 14 "WALKING_UPSTAIRS"
"5306" 14 "WALKING_UPSTAIRS"
"5307" 14 "WALKING_UPSTAIRS"
"5308" 14 "WALKING_UPSTAIRS"
"5309" 14 "WALKING_UPSTAIRS"
"5310" 14 "WALKING_UPSTAIRS"
"5311" 14 "WALKING_UPSTAIRS"
"5312" 14 "WALKING_UPSTAIRS"
"5313" 14 "WALKING_UPSTAIRS"
"5314" 14 "WALKING_UPSTAIRS"
"5315" 14 "WALKING_UPSTAIRS"
"5316" 14 "WALKING_UPSTAIRS"
"5317" 14 "WALKING_UPSTAIRS"
"5318" 14 "WALKING_UPSTAIRS"
"5319" 14 "WALKING_UPSTAIRS"
"5320" 14 "WALKING_UPSTAIRS"
"5321" 14 "WALKING_UPSTAIRS"
"5322" 14 "WALKING_UPSTAIRS"
"5323" 14 "WALKING_UPSTAIRS"
"5324" 14 "WALKING_UPSTAIRS"
"5325" 14 "WALKING_UPSTAIRS"
"5326" 14 "WALKING_UPSTAIRS"
"5327" 14 "WALKING_UPSTAIRS"
"5328" 14 "WALKING_UPSTAIRS"
"5329" 14 "WALKING_UPSTAIRS"
"5330" 14 "STANDING"
"5331" 14 "STANDING"
"5332" 14 "STANDING"
"5333" 14 "STANDING"
"5334" 14 "STANDING"
"5335" 14 "STANDING"
"5336" 14 "STANDING"
"5337" 14 "STANDING"
"5338" 14 "STANDING"
"5339" 14 "STANDING"
"5340" 14 "STANDING"
"5341" 14 "STANDING"
"5342" 14 "STANDING"
"5343" 14 "STANDING"
"5344" 14 "STANDING"
"5345" 14 "STANDING"
"5346" 14 "STANDING"
"5347" 14 "STANDING"
"5348" 14 "STANDING"
"5349" 14 "STANDING"
"5350" 14 "STANDING"
"5351" 14 "STANDING"
"5352" 14 "STANDING"
"5353" 14 "STANDING"
"5354" 14 "STANDING"
"5355" 14 "STANDING"
"5356" 14 "STANDING"
"5357" 14 "STANDING"
"5358" 14 "STANDING"
"5359" 14 "STANDING"
"5360" 14 "SITTING"
"5361" 14 "SITTING"
"5362" 14 "SITTING"
"5363" 14 "SITTING"
"5364" 14 "SITTING"
"5365" 14 "SITTING"
"5366" 14 "SITTING"
"5367" 14 "SITTING"
"5368" 14 "SITTING"
"5369" 14 "SITTING"
"5370" 14 "SITTING"
"5371" 14 "SITTING"
"5372" 14 "SITTING"
"5373" 14 "SITTING"
"5374" 14 "SITTING"
"5375" 14 "SITTING"
"5376" 14 "SITTING"
"5377" 14 "SITTING"
"5378" 14 "SITTING"
"5379" 14 "SITTING"
"5380" 14 "SITTING"
"5381" 14 "SITTING"
"5382" 14 "SITTING"
"5383" 14 "SITTING"
"5384" 14 "SITTING"
"5385" 14 "SITTING"
"5386" 14 "SITTING"
"5387" 14 "SITTING"
"5388" 14 "LAYING"
"5389" 14 "LAYING"
"5390" 14 "LAYING"
"5391" 14 "LAYING"
"5392" 14 "LAYING"
"5393" 14 "LAYING"
"5394" 14 "LAYING"
"5395" 14 "LAYING"
"5396" 14 "LAYING"
"5397" 14 "LAYING"
"5398" 14 "LAYING"
"5399" 14 "LAYING"
"5400" 14 "LAYING"
"5401" 14 "LAYING"
"5402" 14 "LAYING"
"5403" 14 "LAYING"
"5404" 14 "LAYING"
"5405" 14 "LAYING"
"5406" 14 "LAYING"
"5407" 14 "LAYING"
"5408" 14 "LAYING"
"5409" 14 "LAYING"
"5410" 14 "LAYING"
"5411" 14 "LAYING"
"5412" 14 "LAYING"
"5413" 14 "LAYING"
"5414" 14 "WALKING"
"5415" 14 "WALKING"
"5416" 14 "WALKING"
"5417" 14 "WALKING"
"5418" 14 "WALKING"
"5419" 14 "WALKING"
"5420" 14 "WALKING"
"5421" 14 "WALKING"
"5422" 14 "WALKING"
"5423" 14 "WALKING"
"5424" 14 "WALKING"
"5425" 14 "WALKING"
"5426" 14 "WALKING"
"5427" 14 "WALKING"
"5428" 14 "WALKING"
"5429" 14 "WALKING"
"5430" 14 "WALKING"
"5431" 14 "WALKING"
"5432" 14 "WALKING"
"5433" 14 "WALKING"
"5434" 14 "WALKING"
"5435" 14 "WALKING"
"5436" 14 "WALKING"
"5437" 14 "WALKING"
"5438" 14 "WALKING"
"5439" 14 "WALKING"
"5440" 14 "WALKING"
"5441" 14 "WALKING"
"5442" 14 "WALKING"
"5443" 14 "WALKING_DOWNSTAIRS"
"5444" 14 "WALKING_DOWNSTAIRS"
"5445" 14 "WALKING_DOWNSTAIRS"
"5446" 14 "WALKING_DOWNSTAIRS"
"5447" 14 "WALKING_DOWNSTAIRS"
"5448" 14 "WALKING_DOWNSTAIRS"
"5449" 14 "WALKING_DOWNSTAIRS"
"5450" 14 "WALKING_DOWNSTAIRS"
"5451" 14 "WALKING_DOWNSTAIRS"
"5452" 14 "WALKING_DOWNSTAIRS"
"5453" 14 "WALKING_DOWNSTAIRS"
"5454" 14 "WALKING_DOWNSTAIRS"
"5455" 14 "WALKING_DOWNSTAIRS"
"5456" 14 "WALKING_DOWNSTAIRS"
"5457" 14 "WALKING_DOWNSTAIRS"
"5458" 14 "WALKING_DOWNSTAIRS"
"5459" 14 "WALKING_DOWNSTAIRS"
"5460" 14 "WALKING_DOWNSTAIRS"
"5461" 14 "WALKING_DOWNSTAIRS"
"5462" 14 "WALKING_DOWNSTAIRS"
"5463" 14 "WALKING_DOWNSTAIRS"
"5464" 14 "WALKING_UPSTAIRS"
"5465" 14 "WALKING_UPSTAIRS"
"5466" 14 "WALKING_UPSTAIRS"
"5467" 14 "WALKING_UPSTAIRS"
"5468" 14 "WALKING_UPSTAIRS"
"5469" 14 "WALKING_UPSTAIRS"
"5470" 14 "WALKING_UPSTAIRS"
"5471" 14 "WALKING_UPSTAIRS"
"5472" 14 "WALKING_UPSTAIRS"
"5473" 14 "WALKING_UPSTAIRS"
"5474" 14 "WALKING_UPSTAIRS"
"5475" 14 "WALKING_UPSTAIRS"
"5476" 14 "WALKING_UPSTAIRS"
"5477" 14 "WALKING_UPSTAIRS"
"5478" 14 "WALKING_UPSTAIRS"
"5479" 14 "WALKING_UPSTAIRS"
"5480" 14 "WALKING_UPSTAIRS"
"5481" 14 "WALKING_UPSTAIRS"
"5482" 14 "WALKING_UPSTAIRS"
"5483" 14 "WALKING_UPSTAIRS"
"5484" 14 "WALKING_UPSTAIRS"
"5485" 14 "WALKING_UPSTAIRS"
"5486" 14 "WALKING_UPSTAIRS"
"5487" 14 "WALKING_UPSTAIRS"
"5488" 14 "WALKING_UPSTAIRS"
"5489" 14 "WALKING_UPSTAIRS"
"5490" 14 "WALKING_UPSTAIRS"
"5491" 15 "STANDING"
"5492" 15 "STANDING"
"5493" 15 "STANDING"
"5494" 15 "STANDING"
"5495" 15 "STANDING"
"5496" 15 "STANDING"
"5497" 15 "STANDING"
"5498" 15 "STANDING"
"5499" 15 "STANDING"
"5500" 15 "STANDING"
"5501" 15 "STANDING"
"5502" 15 "STANDING"
"5503" 15 "STANDING"
"5504" 15 "STANDING"
"5505" 15 "STANDING"
"5506" 15 "STANDING"
"5507" 15 "STANDING"
"5508" 15 "STANDING"
"5509" 15 "STANDING"
"5510" 15 "STANDING"
"5511" 15 "STANDING"
"5512" 15 "STANDING"
"5513" 15 "STANDING"
"5514" 15 "STANDING"
"5515" 15 "STANDING"
"5516" 15 "STANDING"
"5517" 15 "STANDING"
"5518" 15 "SITTING"
"5519" 15 "SITTING"
"5520" 15 "SITTING"
"5521" 15 "SITTING"
"5522" 15 "SITTING"
"5523" 15 "SITTING"
"5524" 15 "SITTING"
"5525" 15 "SITTING"
"5526" 15 "SITTING"
"5527" 15 "SITTING"
"5528" 15 "SITTING"
"5529" 15 "SITTING"
"5530" 15 "SITTING"
"5531" 15 "SITTING"
"5532" 15 "SITTING"
"5533" 15 "SITTING"
"5534" 15 "SITTING"
"5535" 15 "SITTING"
"5536" 15 "SITTING"
"5537" 15 "SITTING"
"5538" 15 "SITTING"
"5539" 15 "SITTING"
"5540" 15 "SITTING"
"5541" 15 "SITTING"
"5542" 15 "SITTING"
"5543" 15 "SITTING"
"5544" 15 "SITTING"
"5545" 15 "LAYING"
"5546" 15 "LAYING"
"5547" 15 "LAYING"
"5548" 15 "LAYING"
"5549" 15 "LAYING"
"5550" 15 "LAYING"
"5551" 15 "LAYING"
"5552" 15 "LAYING"
"5553" 15 "LAYING"
"5554" 15 "LAYING"
"5555" 15 "LAYING"
"5556" 15 "LAYING"
"5557" 15 "LAYING"
"5558" 15 "LAYING"
"5559" 15 "LAYING"
"5560" 15 "LAYING"
"5561" 15 "LAYING"
"5562" 15 "LAYING"
"5563" 15 "LAYING"
"5564" 15 "LAYING"
"5565" 15 "LAYING"
"5566" 15 "LAYING"
"5567" 15 "LAYING"
"5568" 15 "LAYING"
"5569" 15 "LAYING"
"5570" 15 "LAYING"
"5571" 15 "LAYING"
"5572" 15 "LAYING"
"5573" 15 "LAYING"
"5574" 15 "LAYING"
"5575" 15 "LAYING"
"5576" 15 "LAYING"
"5577" 15 "LAYING"
"5578" 15 "LAYING"
"5579" 15 "WALKING"
"5580" 15 "WALKING"
"5581" 15 "WALKING"
"5582" 15 "WALKING"
"5583" 15 "WALKING"
"5584" 15 "WALKING"
"5585" 15 "WALKING"
"5586" 15 "WALKING"
"5587" 15 "WALKING"
"5588" 15 "WALKING"
"5589" 15 "WALKING"
"5590" 15 "WALKING"
"5591" 15 "WALKING"
"5592" 15 "WALKING"
"5593" 15 "WALKING"
"5594" 15 "WALKING"
"5595" 15 "WALKING"
"5596" 15 "WALKING"
"5597" 15 "WALKING"
"5598" 15 "WALKING"
"5599" 15 "WALKING"
"5600" 15 "WALKING"
"5601" 15 "WALKING"
"5602" 15 "WALKING"
"5603" 15 "WALKING"
"5604" 15 "WALKING"
"5605" 15 "WALKING"
"5606" 15 "WALKING"
"5607" 15 "WALKING_DOWNSTAIRS"
"5608" 15 "WALKING_DOWNSTAIRS"
"5609" 15 "WALKING_DOWNSTAIRS"
"5610" 15 "WALKING_DOWNSTAIRS"
"5611" 15 "WALKING_DOWNSTAIRS"
"5612" 15 "WALKING_DOWNSTAIRS"
"5613" 15 "WALKING_DOWNSTAIRS"
"5614" 15 "WALKING_DOWNSTAIRS"
"5615" 15 "WALKING_DOWNSTAIRS"
"5616" 15 "WALKING_DOWNSTAIRS"
"5617" 15 "WALKING_DOWNSTAIRS"
"5618" 15 "WALKING_DOWNSTAIRS"
"5619" 15 "WALKING_DOWNSTAIRS"
"5620" 15 "WALKING_DOWNSTAIRS"
"5621" 15 "WALKING_DOWNSTAIRS"
"5622" 15 "WALKING_DOWNSTAIRS"
"5623" 15 "WALKING_DOWNSTAIRS"
"5624" 15 "WALKING_DOWNSTAIRS"
"5625" 15 "WALKING_DOWNSTAIRS"
"5626" 15 "WALKING_DOWNSTAIRS"
"5627" 15 "WALKING_DOWNSTAIRS"
"5628" 15 "WALKING_UPSTAIRS"
"5629" 15 "WALKING_UPSTAIRS"
"5630" 15 "WALKING_UPSTAIRS"
"5631" 15 "WALKING_UPSTAIRS"
"5632" 15 "WALKING_UPSTAIRS"
"5633" 15 "WALKING_UPSTAIRS"
"5634" 15 "WALKING_UPSTAIRS"
"5635" 15 "WALKING_UPSTAIRS"
"5636" 15 "WALKING_UPSTAIRS"
"5637" 15 "WALKING_UPSTAIRS"
"5638" 15 "WALKING_UPSTAIRS"
"5639" 15 "WALKING_UPSTAIRS"
"5640" 15 "WALKING_UPSTAIRS"
"5641" 15 "WALKING_UPSTAIRS"
"5642" 15 "WALKING_UPSTAIRS"
"5643" 15 "WALKING_UPSTAIRS"
"5644" 15 "WALKING_UPSTAIRS"
"5645" 15 "WALKING_UPSTAIRS"
"5646" 15 "WALKING_UPSTAIRS"
"5647" 15 "WALKING_UPSTAIRS"
"5648" 15 "WALKING_UPSTAIRS"
"5649" 15 "WALKING_UPSTAIRS"
"5650" 15 "WALKING_UPSTAIRS"
"5651" 15 "WALKING_UPSTAIRS"
"5652" 15 "STANDING"
"5653" 15 "STANDING"
"5654" 15 "STANDING"
"5655" 15 "STANDING"
"5656" 15 "STANDING"
"5657" 15 "STANDING"
"5658" 15 "STANDING"
"5659" 15 "STANDING"
"5660" 15 "STANDING"
"5661" 15 "STANDING"
"5662" 15 "STANDING"
"5663" 15 "STANDING"
"5664" 15 "STANDING"
"5665" 15 "STANDING"
"5666" 15 "STANDING"
"5667" 15 "STANDING"
"5668" 15 "STANDING"
"5669" 15 "STANDING"
"5670" 15 "STANDING"
"5671" 15 "STANDING"
"5672" 15 "STANDING"
"5673" 15 "STANDING"
"5674" 15 "STANDING"
"5675" 15 "STANDING"
"5676" 15 "STANDING"
"5677" 15 "STANDING"
"5678" 15 "SITTING"
"5679" 15 "SITTING"
"5680" 15 "SITTING"
"5681" 15 "SITTING"
"5682" 15 "SITTING"
"5683" 15 "SITTING"
"5684" 15 "SITTING"
"5685" 15 "SITTING"
"5686" 15 "SITTING"
"5687" 15 "SITTING"
"5688" 15 "SITTING"
"5689" 15 "SITTING"
"5690" 15 "SITTING"
"5691" 15 "SITTING"
"5692" 15 "SITTING"
"5693" 15 "SITTING"
"5694" 15 "SITTING"
"5695" 15 "SITTING"
"5696" 15 "SITTING"
"5697" 15 "SITTING"
"5698" 15 "SITTING"
"5699" 15 "SITTING"
"5700" 15 "SITTING"
"5701" 15 "SITTING"
"5702" 15 "SITTING"
"5703" 15 "SITTING"
"5704" 15 "SITTING"
"5705" 15 "SITTING"
"5706" 15 "SITTING"
"5707" 15 "SITTING"
"5708" 15 "SITTING"
"5709" 15 "SITTING"
"5710" 15 "LAYING"
"5711" 15 "LAYING"
"5712" 15 "LAYING"
"5713" 15 "LAYING"
"5714" 15 "LAYING"
"5715" 15 "LAYING"
"5716" 15 "LAYING"
"5717" 15 "LAYING"
"5718" 15 "LAYING"
"5719" 15 "LAYING"
"5720" 15 "LAYING"
"5721" 15 "LAYING"
"5722" 15 "LAYING"
"5723" 15 "LAYING"
"5724" 15 "LAYING"
"5725" 15 "LAYING"
"5726" 15 "LAYING"
"5727" 15 "LAYING"
"5728" 15 "LAYING"
"5729" 15 "LAYING"
"5730" 15 "LAYING"
"5731" 15 "LAYING"
"5732" 15 "LAYING"
"5733" 15 "LAYING"
"5734" 15 "LAYING"
"5735" 15 "LAYING"
"5736" 15 "LAYING"
"5737" 15 "LAYING"
"5738" 15 "LAYING"
"5739" 15 "LAYING"
"5740" 15 "LAYING"
"5741" 15 "LAYING"
"5742" 15 "LAYING"
"5743" 15 "LAYING"
"5744" 15 "LAYING"
"5745" 15 "LAYING"
"5746" 15 "LAYING"
"5747" 15 "LAYING"
"5748" 15 "WALKING"
"5749" 15 "WALKING"
"5750" 15 "WALKING"
"5751" 15 "WALKING"
"5752" 15 "WALKING"
"5753" 15 "WALKING"
"5754" 15 "WALKING"
"5755" 15 "WALKING"
"5756" 15 "WALKING"
"5757" 15 "WALKING"
"5758" 15 "WALKING"
"5759" 15 "WALKING"
"5760" 15 "WALKING"
"5761" 15 "WALKING"
"5762" 15 "WALKING"
"5763" 15 "WALKING"
"5764" 15 "WALKING"
"5765" 15 "WALKING"
"5766" 15 "WALKING"
"5767" 15 "WALKING"
"5768" 15 "WALKING"
"5769" 15 "WALKING"
"5770" 15 "WALKING"
"5771" 15 "WALKING"
"5772" 15 "WALKING"
"5773" 15 "WALKING"
"5774" 15 "WALKING_DOWNSTAIRS"
"5775" 15 "WALKING_DOWNSTAIRS"
"5776" 15 "WALKING_DOWNSTAIRS"
"5777" 15 "WALKING_DOWNSTAIRS"
"5778" 15 "WALKING_DOWNSTAIRS"
"5779" 15 "WALKING_DOWNSTAIRS"
"5780" 15 "WALKING_DOWNSTAIRS"
"5781" 15 "WALKING_DOWNSTAIRS"
"5782" 15 "WALKING_DOWNSTAIRS"
"5783" 15 "WALKING_DOWNSTAIRS"
"5784" 15 "WALKING_DOWNSTAIRS"
"5785" 15 "WALKING_DOWNSTAIRS"
"5786" 15 "WALKING_DOWNSTAIRS"
"5787" 15 "WALKING_DOWNSTAIRS"
"5788" 15 "WALKING_DOWNSTAIRS"
